Date,Open,High,Low,Close,Volume
2024-09-09,151.54385960268255,152.4282209390493,146.2873778721235,147.7679443359375,39260500
2024-09-10,149.4969156283568,150.31172831197244,147.40028159964342,147.71826171875,31118800
2024-09-11,148.97025775559644,150.54025030429756,146.5854677760219,150.20240783691406,29607700
2024-09-12,152.8256911821986,153.839233801539,151.68296725155358,153.71005249023438,29621500
2024-09-13,154.44538523091353,157.37670989938488,154.22679282124855,156.46253967285156,29591200
2024-09-16,156.31346693580858,157.2475146303272,155.60797314926953,157.0587158203125,18379800
2024-09-17,158.0126274199818,159.53293380012653,157.3766823666018,158.31072998046875,20715600
2024-09-18,158.84730896980255,159.48325404924594,157.59529635899653,158.79762268066406,23677300
2024-09-19,162.67293084972206,162.7524107202581,160.31793409819053,161.1128692626953,26587700
2024-09-20,162.46425419413836,162.69279293629415,161.03337393309369,162.55368041992188,40896400
2024-09-23,163.3088698512438,164.4416474906759,160.64583942390462,160.82470703125,24150900
2024-09-24,161.9972194853163,162.18601827960998,159.67204679818846,161.26190185546875,23332100
2024-09-25,160.44711769027916,161.77862539142924,160.27819642927898,160.4669952392578,18869200
2024-09-26,162.60335078741144,163.0405658423745,161.25196569121914,161.69911193847656,20319300
2024-09-27,161.7786145898017,164.65030615932238,161.59976214731748,162.91139221191406,21101300
2024-09-30,162.28537567750828,165.09743429522993,162.22574304110324,164.79934692382812,20413900
2024-10-01,166.62770671794624,168.08839566011457,163.53740758234116,165.93214416503906,28338100
2024-10-02,165.3657763102453,166.45881419785064,163.6864795384376,164.809326171875,17760200
2024-10-03,163.36851452885276,165.58438388776636,162.88161307671416,164.809326171875,15073100
2024-10-04,166.99535885279488,167.16428010496523,164.4317010051406,166.00169372558594,19047400
2024-10-07,166.65751850550026,167.4126985535878,161.71900154638254,161.94754028320312,22463100
2024-10-08,162.90145376713176,163.68644249996592,161.83822486594266,163.3386688232422,23072700
2024-10-09,162.41456443992033,163.7957583809211,158.72807525360884,160.8346405029297,31181800
2024-10-10,159.85089649743236,162.03697180217182,159.38387269706766,161.05323791503906,14144100
2024-10-11,161.10293319324816,162.86170956550862,160.21857182956228,162.20590209960938,15344300
2024-10-14,162.60337841595526,165.1769677351728,162.36489330123743,163.91502380371094,19016100
2024-10-15,164.7397308583214,166.61775729768382,163.58709086133464,164.41183471679688,20247200
2024-10-16,163.48772512033995,164.74968410008972,162.70273632699872,164.11373901367188,16406000
2024-10-17,164.68012315374543,165.3160682513299,161.7289364078274,161.89785766601562,21453400
2024-10-18,162.1562268737477,163.66660222742627,162.04692309495266,162.384765625,19757700
2024-10-21,161.9177244301946,163.45790836208016,161.58981312891888,163.0306396484375,20946500
2024-10-22,161.9475365199372,164.71987068710104,161.9475365199372,164.09385681152344,16568100
2024-10-23,163.7162316518581,164.769529234709,160.90415802479257,161.748779296875,18280500
2024-10-24,161.79849749810091,162.29533007096418,159.9900196550578,161.68919372558594,22412500
2024-10-25,162.63316747166715,164.54100267206263,162.38475119304076,164.22303771972656,19828900
2024-10-28,167.68098784367282,167.68098784367282,162.91139226813863,165.66384887695312,32138600
2024-10-29,166.66744336321563,169.30066498158368,166.03149830422933,168.60508728027344,42169000
2024-10-30,179.53541113405987,180.86693395167478,172.95735272555387,173.35482788085938,68890800
2024-10-31,172.03322375098372,175.6998499725552,169.91671248048732,170.02601623535156,44769000
2024-11-01,168.9926374988831,171.22838406204764,167.8101735573136,170.20489501953125,31796500
2024-11-04,168.8535086611848,169.64844379948434,166.9456734265419,168.1678924560547,21492700
2024-11-05,168.35668494331603,169.4497227111904,167.77042612333224,168.66473388671875,18242100
2024-11-06,172.6989763253505,175.81908375189076,172.40087379932447,175.3917999267578,33695500
2024-11-07,176.2861274447148,179.93287650946746,176.06751991171046,179.60496520996094,25352900
2024-11-08,179.50560202546419,179.7540183112244,176.95189049215537,177.22018432617188,22006200
2024-11-11,177.44869771632568,179.40621898146745,177.33939395971944,179.20748901367188,17450400
2024-11-12,178.68086684117154,181.33395085774214,178.25358296080182,180.46945190429688,25134900
2024-11-13,179.31680352847516,179.81363605883408,177.40895326922643,177.74681091308594,23184000
2024-11-14,177.15063600875868,177.68722372380293,173.2157301883655,174.46774291992188,31007500
2024-11-15,172.6294588087237,173.03686519817956,170.13536450155812,171.39732360839844,32504600
2024-11-18,172.32140362031606,174.32861141194803,171.80469351153303,174.1894989013672,20135300
2024-11-19,172.61950254558704,177.73687175049812,172.46051249052883,176.9916229248047,23434900
2024-11-20,176.21655843045156,176.5544009125721,172.67911323618793,174.86517333984375,18997100
2024-11-21,172.79835394534456,173.0269078339117,162.6629730093742,166.56808471679688,59734400
2024-11-22,164.79936934193785,165.40550568311707,162.8617101914929,163.7162628173828,38604600
2024-11-25,165.0378364955745,167.56175439657423,164.56088148234778,166.58795166015625,33135300
2024-11-26,166.56810877676074,168.74423807495256,166.51842248241155,168.0486602783203,20486700
2024-11-27,167.9294049937709,168.40636000516253,166.95561742322607,168.15794372558594,19266500
2024-11-29,167.43256870496816,168.35666996658753,166.10106111500806,167.8797149658203,14257200
2024-12-02,167.70088536324786,170.98991485352522,167.50215534937632,170.40365600585938,23789100
2024-12-03,170.40363650165742,171.5860852555961,169.7676914327812,170.25457763671875,22248700
2024-12-04,170.06577798333072,173.80196851105399,169.976351762093,173.265380859375,31615100
2024-12-05,174.24912670582898,174.94468929994056,171.23832242107443,171.54635620117188,21356200
2024-12-06,170.9402105427862,173.97089221181594,170.77128929069295,173.60324096679688,21462400
2024-12-09,173.05609352730906,175.3441303590525,172.7476915668061,174.45875549316406,25389600
2024-12-10,181.89990276575224,185.39165905883286,180.10925267461994,184.2078399658203,54813000
2024-12-11,184.34713540500275,194.59362011856473,183.88953404419317,194.38470458984375,67894100
2024-12-12,193.98676747620544,194.16582489848338,190.71386920648584,190.9625701904297,34817500
2024-12-13,190.01749841639386,191.72856243728444,188.65462185235455,188.8336944580078,25143500
2024-12-16,191.86783751599637,197.96599073113543,191.61913652261555,195.63815307617188,44934900
2024-12-17,196.2250798486302,200.37341051362353,193.9668706236853,194.4045867919922,43504000
2024-12-18,194.20562099415744,195.97637074387896,186.76449197962535,187.42105102539062,34166100
2024-12-19,190.63425468245924,192.0269739133516,187.40114237263663,187.53045654296875,32265200
2024-12-20,184.8146696474835,191.88772607244653,184.25758188521124,190.41542053222656,63462900
2024-12-23,191.6191324608379,194.08625719212253,189.16196548395996,193.6186981201172,25675000
2024-12-24,193.82758299009262,195.0909881591797,192.7730933133359,195.0909881591797,10403300
2024-12-26,194.13597478356786,195.72766709348628,193.36998671071595,194.58364868164062,12046600
2024-12-27,193.93703071352402,194.30511850410315,189.6593706110804,191.75840759277344,18891400
2024-12-30,188.81380244155494,191.54951344453465,188.13732782747584,190.24632263183594,14264700
2024-12-31,190.0871254076539,190.96255767118524,187.53047217416017,188.31637573242188,17466900
2025-01-02,189.65937128935172,191.00236272405684,186.52574484771176,188.44570922851562,20370800
2025-01-03,190.37562593745199,192.20607673113864,188.9928490622425,190.79344177246094,18596200
2025-01-06,192.97207816719848,197.1900526464094,192.84276396758787,195.84706115722656,29563600
2025-01-07,196.085805432373,199.95559215597262,193.5888530048973,194.47422790527344,26487200
2025-01-08,191.56941104474132,195.2700679108895,191.3803958585084,192.94223022460938,24864800
2025-01-10,193.29041142782185,195.49887742154428,189.32113818407666,191.04214477539062,26665200
2025-01-13,189.08236847778906,190.1865861405531,186.38644345909503,190.01747131347656,21823700
2025-01-14,190.2462913969121,190.98243652196967,187.33150825894856,188.67449951171875,17174900
2025-01-15,192.08668076451275,195.33969375687735,190.8630762218721,194.53390502929688,21776000
2025-01-16,193.13124318936406,194.4642768734046,191.8081520804567,191.9076385498047,17815400
2025-01-17,195.50881224351804,196.2051719482703,192.74325857357104,194.9815673828125,27735100
2025-01-21,198.03562405056638,201.23887871445535,196.84184720049228,197.0209197998047,29971300
2025-01-22,198.02566579041408,199.43828553458843,196.5036170079127,197.33924865722656,26200600
2025-01-23,197.11045095911172,199.25923110054313,194.18572496319172,196.95127868652344,26951400
2025-01-24,197.07065618338206,199.85609492474924,196.9711697228321,199.16969299316406,23877500
2025-01-27,191.41022766272687,195.85700244066396,189.73894916830926,190.81333923339844,41728900
2025-01-28,191.7484641400102,194.46427471258818,189.68921264751984,194.28521728515625,24157900
2025-01-29,194.54385257803781,195.7674571519655,192.4249153665142,194.39463806152344,18218300
2025-01-30,196.97119600589963,200.35352360288593,196.64290885768258,199.82627868652344,24354700
2025-01-31,200.95037662702387,204.41228975627837,200.75141889398662,202.9598846435547,32001100
2025-02-03,199.6471997728737,202.6912973186069,199.06026910715457,200.18438720703125,27838300
2025-02-04,202.33317837712485,205.97416454187623,201.75619025433605,205.30764770507812,43856400
2025-02-05,190.0771871408914,191.74845039513906,187.05297480534406,190.33583068847656,70373900
2025-02-06,188.51533691421105,191.10183309670842,187.73939109536238,190.60443115234375,29297400
2025-02-07,190.05729013281342,190.18660431911357,182.28787402069702,184.376953125,49315000
2025-02-10,186.37651565839897,187.22208986080463,184.89425239135454,185.50108337402344,23105600
2025-02-11,184.0685692836796,185.96864842614565,183.3224663388948,184.35707092285156,21239500
2025-02-12,182.26797191010567,184.14815067534644,180.88519509524076,182.65594482421875,22072600
2025-02-13,183.36227049888035,185.3120777313061,182.18839394998832,185.1728057861328,21402500
2025-02-14,184.09840225302517,185.43143579936174,183.3622571021092,184.26751708984375,20448400
2025-02-18,184.63561754552705,184.99374757151398,180.79567372558517,182.81512451171875,29916700
2025-02-19,183.11356559747395,184.4963424448096,182.63604878465782,184.3073272705078,19549400
2025-02-20,183.83977159439488,184.34711614040583,181.77057757262898,183.60101318359375,20441500
2025-02-21,184.18795032658747,184.37696551099646,178.14949807767616,178.7264862060547,35199200
2025-02-24,181.04438722615922,182.16850543528213,177.9604887236702,178.31861877441406,29854200
2025-02-25,177.11489600513676,177.81127094293745,173.7823117406095,174.50851440429688,41913400
2025-02-26,174.1603418876601,175.16508845335508,170.68847049649932,171.83248901367188,35431300
2025-02-27,173.08594510447406,173.65297546387492,167.06737815788244,167.6244659423828,39991000
2025-02-28,167.80352548017922,169.72350502540073,165.9034614440167,169.3952178955078,48130600
2025-03-03,171.0366301036563,172.46915017235435,165.06780660374991,166.14219665527344,40770500
2025-03-04,165.3762007856933,172.3895559244155,164.9384846542463,170.03187561035156,45388000
2025-03-05,169.63396197807168,172.87701716435777,168.18154163334694,172.1209716796875,30954900
2025-03-06,169.64391728856972,173.9016770030345,169.61407438427003,171.4544677734375,28302000
2025-03-07,170.3701228624436,174.06085227932917,169.38527664457013,172.9566192626953,27385800
2025-03-10,167.57846950382446,167.77767157580016,163.0269878624875,165.19815063476562,43604000
2025-03-11,164.24205105519363,166.0745946593306,160.71638098509786,163.3755645751953,39587400
2025-03-12,165.90529913170525,166.96100335852913,162.86764957538162,166.4331512451172,28372400
2025-03-13,165.36746730396223,165.45711431897539,161.4533926135524,162.1007537841797,31756200
2025-03-14,162.60869285591215,165.8156517325666,161.79200690237369,164.8197021484375,31995900
2025-03-17,164.36158101735924,165.62644141646544,163.0070887907617,163.62457275390625,31184300
2025-03-18,163.01702900544848,163.5847275921019,156.08522805432327,160.01922607421875,42074800
2025-03-19,161.10481855769754,165.19817244671944,160.34790225399752,163.2261962890625,34275600
2025-03-20,160.91558075554488,164.22212545502225,160.3080509045436,162.14059448242188,28138500
2025-03-21,160.55705156299513,163.57477782056455,160.2383403768693,163.32579040527344,36625800
2025-03-24,166.3933245024789,167.63826163368083,164.47113366947016,167.00083923339844,30879100
2025-03-25,168.29559909504925,169.93892544325678,167.63828375275472,169.86920166015625,24174400
2025-03-26,168.31549307909538,168.92302298152063,164.17233883294872,164.39144897460938,28901600
2025-03-27,163.96318944763343,164.74998295425303,161.3438371056606,161.58287048339844,24508300
2025-03-28,159.8399478606563,161.16456257842086,153.00773337780885,153.70489501953125,48669300
2025-03-31,152.48983972652445,154.9099898943082,150.0497663121255,154.01364135742188,54603500
2025-04-01,152.99778409802235,157.45964958057314,152.99778409802235,156.43382263183594,30672900
2025-04-02,154.52158638151343,157.7683920561543,154.07341206604673,156.4039306640625,25041700
2025-04-03,150.49794733089453,152.16118136873095,149.78086239042807,150.10952758789062,46883400
2025-04-04,147.41051168463707,150.4581305746649,144.7911742710094,145.01028442382812,62259500
2025-04-07,140.9766740613606,152.23090799124293,139.96080117715204,146.15560913085938,76794100
2025-04-08,150.60750263275938,151.62337549950988,142.45067281990836,144.11390686035156,52200200
2025-04-09,143.83505464618503,158.90377855359424,143.3271257672898,158.0671844482422,70406200
2025-04-10,155.9059376747643,157.081166059798,149.32271046519142,152.20101928710938,48022000
2025-04-11,152.28069286385934,157.03137687020202,152.2010302665367,156.50352478027344,33636200
2025-04-14,159.35194610703772,161.06498074344722,156.92182649738766,158.42572021484375,30333000
2025-04-15,158.48548058954378,159.00336349160088,154.58135959003184,155.67689514160156,27551500
2025-04-16,152.47990494067977,155.2585979132132,150.8963333701315,152.70896911621094,28187400
2025-04-17,153.66505665607545,154.0534763910807,147.8985151753075,150.54774475097656,33046600
2025-04-21,148.2769899279801,148.346698501599,145.50825109483685,147.07188415527344,26049100
2025-04-22,148.28695422864388,151.57359136677536,147.93836574543795,150.85650634765625,26971800
2025-04-23,154.9797361333446,156.8919577671247,153.18702360261742,154.72079467773438,31128800
2025-04-24,155.51752994672043,158.94359913409957,155.15898746904153,158.63485717773438,45894000
2025-04-25,164.40140465983956,165.4272315126956,160.3877138664607,161.3040008544922,56034000
2025-04-28,161.77207767108948,162.48916256089402,157.95760427833062,159.95945739746094,29745800
2025-04-29,159.6706623611363,160.0889594093041,156.88200017636458,159.5113067626953,26809000
2025-04-30,157.34011335090173,158.62489684356424,154.7705615625615,158.15679931640625,34981100
2025-05-01,159.80011945187778,161.29404393761732,158.26636366652554,160.6466827392578,30203200
2025-05-02,162.7481471411051,164.3018262703875,161.21437606436152,163.36563110351562,25715000
2025-05-05,162.3397856484502,164.72010459701127,162.06092097475153,163.54489135742188,21341800
2025-05-06,161.51315867988768,164.13251121588542,160.5371322432176,162.56886291503906,21277200
2025-05-07,163.41541831659652,164.33169015930102,147.24119073545722,150.76686096191406,127490100
2025-05-08,154.37219053033292,155.29841637896206,152.28069025725696,153.6551055908203,57498700
2025-05-09,153.5455638933439,154.4220044950508,151.58354176260508,152.13131713867188,32435300
2025-05-12,156.85211913184455,158.45559870977985,155.61713606908535,157.8181915283203,44138800
2025-05-13,158.14685705682408,159.91966162602043,155.52751949956448,158.8838653564453,42382100
2025-05-14,159.31210428165852,166.3235827604559,158.96351584378579,164.70018005371094,48755900
2025-05-15,165.1682887318073,165.53680044166376,161.71234217984835,163.29591369628906,33146700
2025-05-16,167.05061660833445,168.66406524073284,164.94916241420358,165.51686096191406,42846900
2025-05-19,163.8436563518303,165.9650337738735,163.5548376666196,165.8654327392578,30426100
2025-05-20,165.75588463789506,167.8175076045031,162.24018376555952,163.31581115722656,46607700
2025-05-21,163.02701835873927,172.43874053476267,162.8975400271314,167.87728881835938,73416000
2025-05-22,171.15392841908286,176.05399815735478,170.0185465918855,170.17788696289062,74864400
2025-05-23,168.37525009523515,169.27161392343552,167.20999079586213,167.7876434326172,35211400
2025-05-27,169.47079940418584,172.46860243837372,169.3114438097941,172.19969177246094,37995700
2025-05-28,172.45864324425892,174.56009759174123,171.21370619473115,171.66188049316406,34784000
2025-05-29,173.29524158580244,173.71353862116436,169.93889608019336,171.16390991210938,29317300
2025-05-30,170.6559680857075,171.5124853397844,166.76180154699824,171.0443878173828,52639900
2025-06-02,167.16018492149544,169.18196148692468,166.7120106202351,168.34536743164062,38612300
2025-06-03,166.8116037120677,167.79758408844376,164.61054841286258,165.50689697265625,45084900
2025-06-04,166.0646474005772,167.5386486033552,165.68618167672102,167.3693389892578,26900800
2025-06-05,169.65006425936653,170.23767092126516,166.9112026488037,167.52870178222656,36379100
2025-06-06,170.1380845314093,173.79321800916722,170.1380845314093,172.97653198242188,35731800
2025-06-09,174.04350210929846,175.96802000177186,173.87398751199405,175.58909606933594,28935900
2025-06-10,175.69878257607027,180.59481935710423,174.41245877453574,178.0919647216797,61766100
2025-06-11,179.2586188457646,179.8569029175766,176.24720547354727,176.8455047607422,31646800
2025-06-12,175.6788256293735,176.2172980493167,174.25290075490625,175.2001953125,20941900
2025-06-13,171.9494740114175,176.6261351195968,171.8996131999643,174.17312622070312,27663100
2025-06-16,174.23294549738824,176.43666545813562,174.15317124562452,176.26715087890625,27389200
2025-06-17,175.20018931566514,176.85547082344988,174.08338020939252,175.44947814941406,24973000
2025-06-18,175.50931582595604,176.0577543370001,172.70731159680278,172.8269805908203,28707500
2025-06-20,173.45518907949074,173.84407909995153,164.98934896898635,166.16598510742188,75659900
2025-06-23,165.79702236468145,166.86397066469698,161.53916480969883,164.7200927734375,57671000
2025-06-24,166.4451757427373,167.74148079179992,165.65742968002243,166.2956085205078,40524300
2025-06-25,167.15317651046072,171.86971762904975,167.0734022469165,170.19448852539062,35479000
2025-06-26,171.93948268163984,173.19590810922037,169.45657569929264,173.04632568359375,31796700
2025-06-27,173.046329910377,178.17170771682706,171.241481190895,178.0221405029297,108140200
2025-06-30,180.26574336762212,180.7144602330707,174.08338322657394,175.7286834716797,63378900
2025-07-01,175.24007631497474,175.58907153758963,173.03635642713306,175.33978271484375,35904500
2025-07-02,175.04063318866915,178.35119606008848,174.5719841997796,178.13182067871094,29128900
2025-07-03,177.99221838299502,179.15888824066795,176.5463462627362,179.019287109375,21689700
2025-07-07,178.550625649566,178.78994839919216,175.1802358653973,176.28707885742188,34175600
2025-07-08,177.34407588154812,177.44378228214464,172.31840465770773,173.86399841308594,40442500
2025-07-09,174.75147104078385,178.92955429499338,172.27853009035698,176.11756896972656,43025600
2025-07-10,175.1304013990042,177.92242424511252,173.88395719435462,177.11473083496094,29252400
2025-07-11,176.28710677069904,180.91390748840172,175.97799101310056,179.6774444580078,34282900
2025-07-14,180.49507959550706,183.14751640721383,179.16886118965368,181.04351806640625,32536600
2025-07-15,182.28996266650833,183.69595532751242,181.08341324296114,181.48226928710938,33448300
2025-07-16,182.71876014286474,183.80565587223137,181.5121954195811,182.44952392578125,33104200
2025-07-17,181.6218637248093,183.53640005379035,179.96658229342344,183.05776977539062,31992600
2025-07-18,184.87259850820493,185.88970124039062,183.1874187229756,184.5335693359375,34014500
2025-07-21,185.720180506412,189.74868135121883,185.62045888710102,189.55923461914062,45803100
2025-07-22,190.9552485801447,191.10481579575136,186.9267476808465,190.7957000732422,44660200
2025-07-23,190.95526494810704,191.98233382433085,188.6418570458734,189.68887329101562,58681900
2025-07-24,196.46951227536783,197.38689334762466,190.45666688872916,191.6233367919922,74881700
2025-07-25,191.43389443706346,193.77721577448722,190.71594131306063,192.63047790527344,39785900
2025-07-28,193.0991137642733,193.49798500525145,190.29710986369858,192.03216552734375,38139500
2025-07-29,191.88259792418754,195.36267559548023,191.53360267868564,195.1931610107422,41389200
2025-07-30,195.04360005779435,197.0379108346005,194.13618500265545,195.970947265625,32445400
2025-07-31,195.15328548422434,195.43248777249184,190.54641729704366,191.35411071777344,51329200
2025-08-01,188.49227361862017,190.2871562824159,187.28572417197353,188.5919952392578,34832200
2025-08-04,189.7486806495505,194.71452513752175,189.579166069655,194.48516845703125,31547400
2025-08-05,194.1561209300893,197.2971541323202,193.33844625639603,194.11622619628906,31602300
2025-08-06,193.94670749735778,196.07065317332066,193.11906676548202,195.5321807861328,21562900
2025-08-07,196.49942519635405,196.9780554903085,193.77719542929833,195.96096801757812,26321800
2025-08-08,196.65898117376335,202.03364795164893,196.60912036272285,200.84703063964844,39161800
2025-08-11,200.36839577051538,200.90685295750995,198.50372015999918,200.42822265625,25832400
2025-08-12,200.7971688962253,203.9182700251912,200.01938893683175,202.76156616210938,30397900
2025-08-13,203.54933871959636,203.94819479745718,196.94815955869606,201.38551330566406,28342900
2025-08-14,200.9268104830451,203.85844975532365,200.65757426824428,202.3627166748047,25230400
2025-08-15,203.270115954676,205.85274455493158,200.70741950553764,203.31996154785156,34931400
2025-08-18,203.61913306802094,204.68609666738416,201.9140058259036,202.92112731933594,18526600
2025-08-19,202.45245084896237,202.86128819689205,199.39119181596234,200.99661254882812,24240200
2025-08-20,200.15898342104597,200.70742189093835,196.04074228977996,198.7530059814453,28955500
2025-08-21,199.1817626953125,201.90399228811302,198.86266570951375,199.1817626953125,19774600
2025-08-22,202.15331089436756,207.9467813600623,200.72738596931413,205.50375366210938,42827000
2025-08-25,205.84275894542606,209.92113563994843,204.69603644956018,207.89691162109375,29928900
2025-08-26,206.91969332896332,207.258737698756,205.11484464858782,206.55075073242188,28464100
2025-08-27,205.11485047791405,208.31572581537765,205.0649896678173,206.88978576660156,23022900
2025-08-28,206.66043741838072,211.61630051242363,206.31142697470574,211.03794860839844,32339300
2025-08-29,209.91115472146953,214.03937701544265,209.6020390158818,212.30433654785156,39728400
2025-09-02,207.84706876322787,211.0778424398192,205.61343524607918,210.74879455566406,47523000
2025-09-03,225.5665221360729,230.65200537566233,224.15054812619755,230.0038604736328,103336100
2025-09-04,228.996719869086,231.70898363627637,225.46679662750995,231.63919067382812,51684200
2025-09-05,231.53947436612376,235.08934505645462,231.24032471140728,234.33151245117188,46588900
2025-09-08,235.01017746372742,237.66498669397225,233.21368944217105,233.5829620361328,32474700
2025-09-09,233.71270408816554,240.00040430810463,232.7745373112583,239.16204833984375,38061000
2025-09-10,238.4334648921733,241.1880848518513,237.38552753776509,238.70294189453125,35141100
2025-09-11,239.41157085914617,241.77693788592924,235.78865459463688,239.90060424804688,30599300
2025-09-12,239.90058949520323,241.6072568290254,237.53522261387997,240.3297576904297,26771600
2025-09-15,244.18222746714693,251.91709313601174,244.18222746714693,251.11865234375,58383800
2025-09-16,251.58774200911427,252.54585880051692,248.98283818718852,250.66954040527344,34109700
2025-09-17,250.7294115061419,251.10867430438276,245.7990560449756,249.04270935058594,34108000
2025-09-18,251.18851917528045,253.49402106561863,249.31220074129322,251.537841796875,31239500
2025-09-19,252.7554645478164,255.5000944688687,251.31827407979023,254.22259521484375,55571400
2025-09-22,253.93314887572123,255.28051872493555,249.81122418035432,252.036865234375,32290500
2025-09-23,252.54585863312587,253.8632882566711,249.9908602190898,251.16856384277344,26628000
2025-09-24,251.16857220037895,251.85722723296598,245.95876438662486,246.6573944091797,28201000
2025-09-25,243.9227126560544,246.00864273328935,240.26987173165682,245.30999755859375,31020400
2025-09-26,246.58752699597628,248.93292875938775,245.4896689933639,246.0585479736328,18503200
2025-09-29,247.3659922504587,250.65953566268354,242.295910900337,243.5734100341797,32505800
2025-09-30,242.33584768941728,242.8149061000678,238.78280195485732,242.6252899169922,34724300
2025-10-01,240.2798631456683,245.81902814560354,238.1440427490887,244.4217529296875,31658200
2025-10-02,244.67126631775048,246.32802833371,241.82684091969116,245.21022033691406,25483300
2025-10-03,244.01255894852343,245.8190218960462,241.18808361984188,244.87088012695312,30249600
2025-10-06,244.30198799944458,250.82922509816828,244.10238160883648,249.94094848632812,28894700
2025-10-07,247.78518329877946,249.95094390133718,245.04055349112926,245.2800750732422,23181300
2025-10-08,244.4816510919942,245.52958847857047,243.3438778825467,244.14230346679688,21307100
2025-10-09,243.99259549865826,244.28202248032238,238.68297718710045,241.05833435058594,27892100
2025-10-10,240.958526974338,243.61333616794536,235.37944680935243,236.1080322265625,33180300
2025-10-13,239.74093961058136,244.02255566567635,239.2419159793632,243.67323303222656,24995000
