Date,Close,High,Low,Open,Volume
2018-02-09,431.52239990234375,435.06882834683466,430.2624747903202,431.1490961420686,6408952
2018-02-12,437.8570251464844,440.0385467099038,432.8406790413609,433.9722676990568,4381108
2018-02-14,439.3736267089844,442.8150737046766,437.3904199657041,440.9252000338017,3577188
2018-02-15,439.08197021484375,442.0801064198968,437.4720673108888,440.9018369261044,4915224
2018-02-16,438.31201171875,442.1034363344179,437.62373371948445,439.5486108320543,3583520
2018-02-19,438.2186584472656,440.4118573585593,433.75063335268595,439.2452652228981,3654552
2018-02-20,434.7188720703125,440.0035400199082,433.69229379947717,439.7468954521994,4084068
2018-02-21,433.36572265625,435.9672292376658,432.15244954930205,435.82721537363716,2753072
2018-02-22,432.38568115234375,433.972257788372,429.66754436571404,431.6390736067141,13253596
2018-02-23,438.7669982910156,439.770250481816,431.7324417160376,433.24901155722256,4076748
2018-02-26,445.9998474121094,446.758132294568,439.4669315016969,440.528513248387,4788884
2018-02-27,443.8999938964844,448.3796963953793,443.3050205027817,446.74646737247434,4787328
2018-02-28,439.6185607910156,442.2433930471798,438.1719979623418,440.86683713783816,4066364
2018-03-01,437.3204040527344,441.7418054959263,435.8388376829858,438.4753473976598,3909840
2018-03-05,436.29376220703125,438.1719868552214,433.56394812231906,437.27371664657693,3781464
2018-03-06,430.7641296386719,438.6153001080252,429.18923031568687,436.30544207139684,4576828
2018-03-07,427.5793762207031,432.4324112647783,426.62277629332687,429.30593840837923,5628164
2018-03-08,432.3040466308594,433.62230145448046,427.43936306946904,429.2592582130304,5518724
2018-03-09,431.8841552734375,435.1972660781247,430.2392487055687,432.79407450033557,4108108
2018-03-12,435.663818359375,436.1771074892415,432.4323639489031,434.01891211110564,6557116
2018-03-13,434.03057861328125,439.746879742713,432.80565694268876,435.7104597975932,5124200
2018-03-14,435.022216796875,435.8155051625328,431.17246266592923,433.03901012335746,3680392
2018-03-15,438.8253173828125,440.38853948145044,435.18552706620113,435.18552706620113,5870924
2018-03-16,432.33905029296875,438.8952924721807,430.83415781370024,438.6386478957265,7896336
2018-03-19,430.99749755859375,433.972307732567,430.0408976302731,432.33907861744444,7838740
2018-03-20,429.189208984375,433.01563654925457,428.1976057562241,430.4957863652178,3657372
2018-03-21,433.71563720703125,434.7188893718679,430.075875378634,431.17246061214826,5921140
2018-03-22,435.7804870605469,438.6386377587087,432.8290032963986,433.71562470139077,6673224
2018-03-23,429.66754150390625,432.362352127021,428.6642609199748,430.8574597323759,7190152
2018-03-26,441.7767333984375,443.3049803811995,427.7893060678575,429.2825495927603,10501768
2018-03-27,441.5784912109375,443.0717349819039,437.7054106508961,441.8584904387002,6136836
2018-03-28,440.0618896484375,443.235014632791,437.7170564915962,439.326930890135,8837508
2018-04-02,450.58453369140625,451.64614392407515,441.08848512900124,441.08848512900124,4596368
2018-04-03,447.01483154296875,449.30133530253556,445.871565422557,448.8930280081926,4079884
2018-04-04,439.39691162109375,449.12627827962143,438.2769718198413,446.3264572577427,3714108
2018-04-05,445.3815002441406,446.5714183899956,441.01842906767223,443.60828609725377,4858892
2018-04-06,448.7646789550781,449.4762830857494,444.65828023760565,446.15149542122913,3720008
2018-04-09,452.4161376953125,453.10441570875315,447.13146927207725,447.6914392307902,4003536
2018-04-10,448.1697082519531,453.33771726129595,446.45482345830663,453.33771726129595,6067236
2018-04-11,447.7030334472656,447.9713553198794,444.56491216838486,447.0147555177905,2870812
2018-04-12,450.02459716796875,450.9811970304485,444.68159944856467,447.0381098847965,4712516
2018-04-13,449.1379699707031,452.6377463600852,447.7613855612955,449.83792524857955,3297172
2018-04-16,453.12774658203125,454.970967994774,447.9364111779883,447.97141464100827,2847744
2018-04-17,454.6209716796875,455.20426776857596,451.2611805114389,453.4543795019105,2667832
2018-04-18,450.9112243652344,455.78758559718096,450.3162794149436,455.20428948047095,2712720
2018-04-19,452.4044189453125,453.757677181487,451.0045084173745,452.6377373666355,3169032
2018-04-20,456.3475341796875,457.5374525057616,450.80622133062485,452.87108379076153,9361380
2018-04-23,451.6461486816406,461.73717073019077,434.0422846160355,461.73717073019077,15304620
2018-04-24,451.4710693359375,454.51588561465576,449.3712038971657,451.4710693359375,5037416
2018-04-25,448.1463928222656,452.1711359050115,446.10485647594527,449.8146253615098,4020592
2018-04-26,450.3629150390625,452.4511036670759,445.92986471618093,447.22479343984025,7847480
2018-04-27,448.7646789550781,451.5878262932621,446.22150234351005,451.0045302117673,5777008
2018-04-30,453.64105224609375,456.09089585508553,450.024616442344,450.304587176584,4609552
2018-05-02,459.5206298828125,461.5038364601184,454.03764699261393,454.970920676052,7100048
2018-05-03,459.1473693847656,460.78059848472986,454.0376897900551,459.18237284744447,4152772
2018-05-04,463.95367431640625,464.30365194349935,458.7740168279294,459.63728358225814,6881436
2018-05-07,461.3639221191406,463.67378053744454,460.8039521266341,462.3555255604258,5264128
2018-05-08,458.94903564453125,461.9471718163766,456.0442040610086,461.7955091384711,7100564
2018-05-09,461.5971984863281,462.0871615046239,456.40586329648823,456.40586329648823,4327332
2018-05-10,464.93359375,466.40351115564755,462.4370981042989,463.97699394563097,7171672
2018-05-11,469.37835693359375,470.60327870513663,463.37040729221684,464.9336293986366,6057068
2018-05-14,471.7115478515625,473.02980271084607,469.53002617182125,470.6499375755565,4742916
2018-05-15,475.456298828125,481.8025486085794,472.86644152033546,472.94812575425465,9826684
2018-05-16,472.0848388671875,478.06946228308743,470.63827599607004,473.7647486491745,6841604
2018-05-17,473.1114807128906,477.00788738371233,469.5533743975798,472.20153307370754,6615476
2018-05-18,469.4716491699219,472.3997781565603,467.4534392065706,472.3997781565603,5217460
2018-05-21,465.0152893066406,471.53652776622573,463.3820603633632,470.39326180968106,4848108
2018-05-22,464.28033447265625,469.89162544314,463.2537277177514,466.33351950121323,3960372
2018-05-23,459.0539855957031,465.23692364819925,458.0973857819447,463.79036085483307,5726292
2018-05-24,463.37042236328125,464.3620257344011,456.4525249132179,458.9606981460504,4520744
2018-05-25,468.6667175292969,470.36995345564065,464.2803481473317,464.30367429401036,4759588
2018-05-28,476.4828796386719,478.7694116129504,468.0367639842001,468.4567485447829,5103940
2018-05-29,474.2430114746094,478.93270598751684,473.3564185735697,475.5029366300366,3351244
2018-05-30,477.9178161621094,479.0027240477461,470.43994928703137,471.2332091429264,4866996
2018-05-31,502.3614501953125,507.1867803345974,488.4020847666494,493.0982586586364,39639192
2018-06-01,495.58709716796875,502.02083043667466,493.332911481503,496.8550407876537,21151356
2018-06-04,480.4654541015625,506.482264308303,478.528282715126,504.83860373799325,88796324
2018-06-05,484.5511779785156,485.33775260065056,475.0179233679337,481.357757243828,17105460
2018-06-06,483.0836181640625,484.83293121066305,480.1837082910383,483.7527884472992,9782000
2018-06-07,484.222412109375,488.3550674979211,482.10913414789127,486.8053073956329,10563896
2018-06-08,481.2051696777344,483.99936991371237,477.8356423405238,483.47105040743907,6180888
2018-06-11,479.54974365234375,484.39851961015336,478.7279133322856,481.8038724201316,7091188
2018-06-12,479.9136657714844,481.9917166441849,478.6339700617147,481.8038582541426,5234256
2018-06-13,477.00201416015625,482.4848189944286,475.27617633850684,481.8273433180075,7897960
2018-06-14,478.399169921875,480.1837100063803,475.48753680338393,476.661580104133,16927576
2018-06-15,476.567626953125,478.75135884802125,474.85354101808844,475.7223215517076,10880816
2018-06-18,474.1138610839844,478.72785649428045,471.7540228370133,476.68500417192075,7487404
2018-06-19,475.1353454589844,479.17404313228633,474.14916050669393,475.47580656644544,10981152
2018-06-20,482.8017883300781,483.23620726811595,475.48752172883127,475.7223303815369,9051712
2018-06-21,483.1423034667969,486.2417661962618,480.66506073225696,483.7058212989429,13510704
2018-06-22,489.1886291503906,490.4683248413383,481.3225392910942,482.98964632816126,7848980
2018-06-25,491.91241455078125,492.5816421946241,486.77012757904987,489.1182142924132,6992336
2018-06-26,491.618896484375,493.8026285609672,488.3668308299765,489.822633105593,9161932
2018-06-27,496.0567321777344,497.676888786069,490.75003423585,491.454460122313,19126804
2018-06-28,500.342041015625,502.4905172593556,495.7280165898513,496.6203009362323,37533540
2018-06-29,495.0822448730469,502.4904686210191,494.2956703576832,498.19345922315364,19458120
2018-07-02,486.81707763671875,495.0705795000736,484.46899092437474,495.0588849275805,9864876
2018-07-03,486.10089111328125,489.5760708512574,485.02080564053733,486.8170690131268,6863100
2018-07-04,493.9317321777344,494.98837107065634,485.8190821012562,487.521444762075,6097992
2018-07-05,498.6748962402344,499.90764171651983,491.3488774464333,494.27223382492923,9735968
2018-07-06,496.655517578125,501.4456486698457,495.7632905252457,496.22115595003027,8121344
2018-07-09,499.1209716796875,500.14241221262523,494.91791987847927,498.22874469267197,6182296
2018-07-10,503.9932556152344,504.7446891446481,498.96837351367554,500.1189129503046,10950736
2018-07-11,504.427734375,506.1770475326089,501.26956917212175,503.6763580827903,5857920
2018-07-12,508.58380126953125,511.8476760111438,505.30823195608616,505.5195368177281,8020668
2018-07-13,512.09423828125,514.418878658986,507.9146895485436,509.15912971820387,7161188
2018-07-16,509.2647705078125,514.2427024912118,508.0672234457614,511.7419559384183,9017336
2018-07-17,511.1197204589844,512.1176572050281,507.94980373625725,507.94980373625725,6361924
2018-07-18,510.99066162109375,521.2752937467711,510.3918879940895,513.5266069478326,17460272
2018-07-19,513.3152465820312,515.0528077762041,509.76961280243404,512.5873167884447,5304776
2018-07-20,514.0078735351562,517.2482442871284,509.7930698412642,513.3151995007275,10006964
2018-07-23,506.3531188964844,511.4132569398286,502.0326625213733,504.8386145181963,16880132
2018-07-24,507.1280212402344,509.3000014214925,504.13421072012187,504.13421072012187,5208792
2018-07-25,509.61700439453125,511.13150880478815,507.18671180327374,508.2785491550945,7038616
2018-07-26,514.8414306640625,517.389069931456,508.3606894750966,508.3606894750966,21281092
2018-07-27,517.083984375,519.3851212275472,512.9865837986364,517.0370340976717,10554596
2018-07-30,509.51129150390625,516.3442464820189,507.04580055890347,516.3442464820189,7169120
2018-07-31,511.7654113769531,513.2681636851529,504.8503086577488,507.186643071447,8860944
2018-08-01,506.88140869140625,510.70880105654413,505.23774818225877,507.84414706301,6071560
2018-08-02,500.1894226074219,505.70742641021417,498.11140025195914,505.66047614098954,8905704
2018-08-03,498.1817321777344,504.1459060780445,496.38546899765464,500.97598941226005,13604008
2018-08-06,496.4559326171875,501.879977953977,494.5305131817081,498.02913908301826,5744632
2018-08-07,500.35382080078125,501.19915502580955,494.9767246635776,498.9684724431226,7428456
2018-08-08,501.63348388671875,505.261266075008,500.8586038740913,501.516079561361,9945380
2018-08-09,497.4421691894531,502.96017295435854,491.8419594592169,502.96017295435854,8944408
2018-08-10,496.49114990234375,498.6866337606767,492.62855898661405,498.61617969879643,5442940
2018-08-13,491.13751220703125,494.0256701988162,488.4020142404964,489.34124888326653,10054252
2018-08-14,490.538818359375,494.27225330415473,490.0926474879071,492.62859260433095,4935964
2018-08-16,487.392333984375,489.97522929677376,485.20860193680744,489.10644870241555,10625160
2018-08-17,487.77978515625,491.46626959535394,486.4413299541072,489.08292733781207,6065328
2018-08-20,492.2059326171875,494.8827859055283,487.2280001770316,487.2280001770316,7811136
2018-08-21,492.1706848144531,495.91587133583783,491.3723010045723,492.6285502190283,7776320
2018-08-23,488.3785095214844,494.74184714476706,487.66238896879116,494.27222982426895,12574552
2018-08-24,486.01873779296875,491.59544358226884,485.12645340141387,486.2887448269696,9714628
2018-08-27,488.5076904296875,490.39791170545453,486.11265343941454,487.69761197616907,12574788
2018-08-28,491.8889465332031,492.68727305024316,488.12025605806804,490.2804842744705,9973532
2018-08-29,488.0498352050781,491.7011215981488,486.69968531216057,491.25495071599113,9873692
2018-08-30,485.1382141113281,490.2569972361471,484.14027726774924,489.24736582018244,21827460
2018-08-31,483.9876403808594,488.1085441854921,483.2949662392251,485.866109823305,15771500
2018-09-03,487.2397155761719,488.15544640869643,484.52766412031195,485.913012267225,7661608
2018-09-04,481.78045654296875,487.92068053649166,481.12298077990545,487.67411995955075,7130536
2018-09-05,480.38330078125,483.752799385921,477.9647887335589,482.2500468628833,5641508
2018-09-06,481.87432861328125,483.47103899314413,477.2720845332553,481.1229523540322,10402412
2018-09-07,482.9896240234375,483.70580184580496,479.1857354936051,481.59252407075047,5919300
2018-09-10,479.2796936035156,482.5317877542872,475.5110032119931,482.5317877542872,8598592
2018-09-11,469.71124267578125,480.8881290039828,468.24368857115485,480.4889657527908,18186536
2018-09-12,472.3998107910156,474.63049312666425,467.16359471681454,470.06347602052426,12246008
2018-09-14,476.567626953125,478.39914587550027,474.0669091155928,474.2782426317384,10334672
2018-09-17,467.7857666015625,475.0061323658206,466.7995817673198,474.61872103583096,9338220
2018-09-18,467.0813903808594,471.93019510209257,465.14421887209676,468.41981698481396,9325736
2018-09-19,460.5419616699219,469.14770483101194,459.40314539633374,468.4080518159874,16712264
2018-09-21,462.6317443847656,469.58207471800694,448.53147343450763,463.4888016930893,22610148
2018-09-24,452.1710510253906,463.08965434149155,449.6586096845873,461.92736287310936,13390792
2018-09-25,458.4403991699219,460.6945564044053,449.6585502112315,452.17099121973087,16682552
2018-09-26,462.150390625,464.4515269457104,459.12138185806106,460.9176451667265,14726724
2018-09-27,464.01715087890625,466.3300105055273,459.08616889470886,462.43219238398564,18352208
2018-09-28,471.03790283203125,473.2450812069738,464.25192712831097,465.07375740162604,14460716
2018-10-01,477.9413146972656,479.47932301156635,469.1007908543504,471.9184950052509,12449588
2018-10-03,476.9316101074219,481.87431514672244,471.2609752998059,476.7672268493777,15332148
2018-10-04,459.6966247558594,473.79689535359336,456.23319724205584,471.49575916729185,17970584
2018-10-05,461.4695129394531,467.26927590374453,455.56406887064884,458.804411475497,15729180
2018-10-08,456.70281982421875,462.3382273696075,453.18069010835075,461.39899277870944,20128020
2018-10-09,455.66961669921875,461.3989529416612,453.1806509808683,456.56190094879844,12459364
2018-10-10,461.9038391113281,465.4494439747444,454.47213964591634,456.7028218089937,15939932
2018-10-11,454.95355224609375,457.47774546092376,450.2691020588108,452.00669195793205,14359904
2018-10-12,465.35552978515625,468.9363617939593,455.9984105636386,456.70283653258343,9600320
2018-10-15,471.5075378417969,472.1532616522276,462.6435109895203,467.2692300935213,12585968
2018-10-16,467.9149475097656,473.89081631755084,466.68220207033454,470.3217362248453,9406004
2018-10-17,463.6531982421875,472.6698569843588,461.0468277142516,471.0496714140739,7940796
2018-10-19,462.04473876953125,465.1207264699463,459.7553543441709,459.9666878699143,9867348
2018-10-22,469.3590087890625,474.313465493015,466.9404682670748,472.904613615313,20331160
2018-10-23,466.05999755859375,469.35907094100446,463.2775204643131,463.2775204643131,19428564
2018-10-24,467.79754638671875,471.6836411210028,463.18355054917953,470.55654810339286,18072336
2018-10-25,462.29132080078125,470.4626453160439,460.8002628162647,463.41838521848933,29847056
2018-10-26,460.50677490234375,464.26371380805546,457.6421204520063,462.29134381309217,15155712
2018-10-29,452.31195068359375,461.38728281239014,445.00937814516374,461.18770117631914,17044280
2018-10-30,449.1302490234375,453.65031557353615,445.97208411993347,452.0066550098639,13828704
2018-10-31,448.89544677734375,450.33952574009624,442.61431524796285,446.6178142861617,23449404
2018-11-01,449.0010986328125,453.1807041571447,445.19720988701886,453.1807041571447,19629052
2018-11-02,457.7477722167969,460.2250152693562,448.9541985688822,452.24152010652045,30092868
2018-11-05,459.2857360839844,460.1427934202508,455.05918023045075,457.8534089995868,5705296
2018-11-06,457.06683349609375,463.9819374446653,456.22149934349414,459.05095531595174,8485588
2018-11-07,459.7436218261719,461.38728250853865,457.876904373608,460.459799731613,958760
2018-11-09,456.7967834472656,460.20150909590456,454.66003032454637,459.8023171667845,10101620
2018-11-12,451.07916259765625,460.694565223055,450.1634031421028,458.2290744305769,7907764
2018-11-13,452.6523742675781,454.98870886583813,448.0618537026201,450.5977985835728,13350420
2018-11-14,459.6966247558594,460.2249442071176,454.7304161813997,455.18831023705553,26110636
2018-11-15,463.7823486328125,464.28719300414963,453.46249042513404,460.67113376638343,10392524
2018-11-16,470.6270446777344,472.66986871062005,464.92118233831485,465.15599101626344,15813216
2018-11-19,472.8811950683594,474.5483309238302,470.06349097578834,472.20024418002106,12286428
2018-11-20,472.5406494140625,474.21953696998906,469.3942364799602,472.6698056349664,5705168
2018-11-21,474.0199890136719,475.24098259750536,470.5565612301664,472.61113703394085,6545604
2018-11-22,470.9087829589844,477.83563865446683,469.6525623197253,472.7285501332213,12974552
2018-11-26,481.310791015625,481.8273585897824,472.4467643164221,472.88115459421346,18184436
2018-11-27,484.6451110839844,485.5608419970674,479.185809323954,479.2562633925767,12895440
2018-11-28,490.5740051269531,492.76948908318366,483.7293554479616,484.87989498009244,13021108
2018-11-29,500.3890075683594,501.8800081671653,491.68933522905434,493.3329958530292,31908636
2018-11-30,499.7784729003906,501.91525460267167,495.4462646581016,500.142437782823,13040924
2018-12-03,496.2210998535156,502.9600962133308,494.71829019359,500.3772012281083,10799856
2018-12-04,489.7052307128906,495.68109986897144,488.07332192989173,494.366148393072,8157420
2018-12-05,492.9103698730469,494.34272575240243,487.4510680599201,487.93243731946336,11798844
2018-12-06,492.4054870605469,493.48557244622197,489.57603138511746,490.67962056613925,11730252
2018-12-07,494.88275146484375,497.3247385821171,488.4724636240853,494.6713892764455,9903920
2018-12-10,490.4565734863281,494.22526382865266,485.091172839859,485.091172839859,10915056
2018-12-11,483.6001892089844,486.3591909756269,477.1311991334196,482.7666069972002,18905780
2018-12-12,489.64654541015625,490.70318445621774,483.72937821747945,485.33778325845964,11370488
2018-12-13,493.4034118652344,498.9683652262567,491.0553254406402,491.9241059524743,7064236
2018-12-14,492.0885314941406,497.32477644129705,490.2922680508436,494.2487598509978,6158284
2018-12-17,500.1894226074219,500.7529978171257,492.8634034919606,494.0374468542568,8437324
2018-12-18,501.42218017578125,502.25576244829114,493.70874949611556,498.7336322768445,7413968
2018-12-19,498.6044616699219,507.04582193895976,496.27987875429153,500.8703997440556,9009896
2018-12-20,501.8917236328125,502.5961495633813,493.7203713729489,496.0450113396232,7980476
2018-12-21,495.7163391113281,504.6273746886631,495.22327526196335,501.08174056667593,10220308
2018-12-24,488.5545959472656,494.0374008693854,487.77977326133924,494.0374008693854,5601488
2018-12-26,498.34619140625,499.4380287642702,485.81912624037375,487.69759555401464,7601916
2018-12-27,494.28399658203125,502.0678809727584,492.7342364472643,500.84688736802366,11639868
2018-12-28,498.47528076171875,501.9622122889027,496.7377196104192,497.1721385614106,9415612
2018-12-31,498.19354248046875,501.7861265881309,497.01949913328076,501.7861265881309,5866528
2019-01-01,504.39251708984375,505.07343928898837,494.4131488100753,499.5906340212171,6373440
2019-01-02,499.7903137207031,504.2516789829504,497.7239857129201,503.1480895675577,8134232
2019-01-03,495.868896484375,499.73148713984256,493.8025689909968,498.7805006843661,12771664
2019-01-04,497.1955261230469,499.79017297065917,495.52841923244756,496.67895859816156,7287120
2019-01-07,497.9469299316406,501.39866287311526,497.32470995311866,499.6023423436343,5387012
2019-01-08,493.8025817871094,498.6161590227897,492.3115239567449,498.2639460543253,8343460
2019-01-09,497.04302978515625,498.1114207540877,493.7087579642644,497.32478873843723,8568628
2019-01-10,495.0940856933594,498.6866698458964,491.37234530575137,497.0899594085093,7691540
2019-01-11,495.8924255371094,498.7336334794624,494.9766946208601,496.3385964223709,6408040
2019-01-14,493.485595703125,495.422767141627,492.73421945891204,495.422767141627,4855160
2019-01-15,498.2405090332031,499.32065187845274,493.5678392892112,494.2840172196699,5087556
2019-01-16,497.8413391113281,498.9684322117089,495.0353869225107,497.8061407407654,5252452
2019-01-17,500.68255615234375,501.52783299833345,496.23294316428854,499.02714350523325,8240228
2019-01-18,500.2010498046875,502.2556251764941,496.514566031396,501.3163907208111,5207976
2019-01-21,504.4042053222656,508.7129672088491,499.3206207106474,502.478785755401,17561512
2019-01-22,501.5161437988281,504.08728738822623,499.91943330417905,503.8994289783255,8796976
2019-01-23,494.3660888671875,501.51605783276256,493.4386062023111,501.081638917228,7624288
2019-01-24,493.6265563964844,498.1818219397706,492.6051156896022,495.44632369917093,10111572
2019-01-25,492.158935546875,495.446256681253,490.7500836321416,491.4545095895083,11262236
2019-01-28,489.37646484375,493.57957441703826,487.6389036226973,490.75011848871424,15360436
2019-01-29,483.1423034667969,489.1064202746107,482.0621607411309,487.99107918180977,14762788
2019-01-30,477.7651672363281,483.0601139646413,476.1919606855232,483.0601139646413,18514160
2019-01-31,488.3902587890625,490.6913951123749,474.7831084661907,476.8963863970491,16579404
2019-02-01,490.855712890625,497.08989378431465,487.6036476034212,488.39022215622003,15654188
2019-02-04,494.2487487792969,496.1507219454004,489.024255848258,491.92416586635767,7938288
2019-02-05,496.39727783203125,497.5595692775353,492.39377856299734,494.9766739202663,8690288
2019-02-06,498.41656494140625,499.4380055136804,496.2915924903421,496.91381249098555,10875684
2019-02-07,497.1485900878906,500.1424002301131,494.4717945383169,498.9801089342805,7217308
2019-02-08,498.41656494140625,503.6528093746815,494.65962648902314,495.91587571457126,12235644
2019-02-11,502.4083251953125,503.1714533384242,496.2211514154218,496.2211514154218,7036364
2019-02-12,500.072021484375,504.36903168325665,498.9214819124664,502.02094494357664,9772388
2019-02-14,495.4931945800781,502.4905037138832,494.4131092015377,502.4905037138832,7441388
2019-02-15,493.25079345703125,495.00016385197443,487.9793504544424,494.8240573552755,8416524
2019-02-18,490.7265930175781,497.3247392593423,489.81086217893676,494.6948937464669,7138744
2019-02-19,489.35296630859375,495.01182023684044,487.9793128097775,490.6796122175164,5268636
2019-02-20,495.0588073730469,495.6810273238085,488.8480731307847,490.397833048685,4892500
2019-02-21,496.8316345214844,497.7826210860852,491.59544711955283,493.49736292241994,5261544
2019-02-22,491.0905456542969,499.69631717908845,490.53877971576736,497.6534360377441,8890708
2019-02-25,499.0623474121094,500.1307383753816,491.95938481548524,491.95938481548524,8140596
2019-02-26,495.598876953125,498.96840416590805,493.3565001037048,495.7397850801287,9607428
2019-02-27,491.2783508300781,498.83917716943904,490.31561252690943,496.8785595258357,7030092
2019-02-28,487.82672119140625,494.4718174369422,486.8052806356382,491.47800715607855,11645376
2019-03-01,489.1886291503906,493.30947514098693,487.69757127637956,489.86955131215547,9352928
2019-03-05,494.7653503417969,495.704584981655,486.05392612657954,490.49178686937597,11837276
2019-03-06,494.0960998535156,495.51670364579314,490.8792328262104,495.4462495857992,8458044
2019-03-07,499.3205871582031,500.1424174215719,491.9241147878841,495.3523439598972,10204852
2019-03-08,499.7197570800781,500.1424241150189,495.31709489596705,496.6320462654871,7053460
2019-03-11,499.7784729003906,503.35930490799063,498.3109187989152,500.6120550952951,9224108
2019-03-12,509.7696838378906,510.7089186307748,501.7861880983751,504.1342750805855,15097292
2019-03-13,522.813232421875,524.5625454703749,510.02791237377454,510.70883455598266,57166348
2019-03-14,522.3905639648438,527.7324609556068,519.0680443714517,527.1102409399631,15379864
2019-03-15,529.02392578125,530.6440826500462,523.1654610156061,523.8581351167194,12763088
2019-03-18,531.008056640625,538.0992670271777,527.6150828158658,531.1137090771234,14358720
2019-03-19,532.4873046875,534.4009722136778,528.5542598838331,532.8982198162413,11957992
2019-03-20,539.8250122070312,540.0598208247811,530.914036628687,532.7807536745341,11711992
2019-03-22,534.4596557617188,541.7035251380709,533.2034639505413,540.059864680348,30403880
2019-03-25,535.6689453125,537.2069533221476,529.0238495409722,530.6675099700831,9199260
2019-03-26,542.7249755859375,543.5820041954984,533.6261407424923,534.4009633971294,11786848
2019-03-27,539.9307250976562,546.6462752480446,535.1406516895488,544.4155931295608,13885300
2019-03-28,540.7173461914062,545.9300865200091,537.2069684981883,539.7781116339524,19554328
2019-04-01,542.8306884765625,547.5738120902938,541.1400775374341,545.988853586173,9647076
2019-04-02,538.8506469726562,544.7560615193709,536.6434112931161,544.7560615193709,10910496
2019-04-03,538.357666015625,543.8169684842165,537.3010268281556,538.2050632857507,7659452
2019-04-04,536.2911987304688,543.1124014022787,535.3637160385626,538.3575262927257,9211552
2019-04-05,541.3748168945312,543.2884843573064,535.833310125715,537.1952116868302,8351180
2019-04-08,537.5709838867188,545.4488267832432,535.3873089635672,544.5213439369325,6398132
2019-04-09,537.0661010742188,540.7643374243855,532.3112257668615,539.2615849491364,10777600
2019-04-10,525.34912109375,536.302920957737,523.8580633348123,528.3194273883136,108128700
2019-04-11,530.0805053710938,531.3719528924851,525.2551763486294,527.1218935733749,8793300
2019-04-12,531.9002685546875,533.5321771275877,528.8125578878257,528.8125578878257,9170444
2019-04-15,537.4300537109375,538.3927347875293,531.6889936396315,533.0156395917834,10219780
2019-04-16,541.24560546875,542.384392847286,535.4340922904735,537.9347810912033,8273776
2019-04-18,538.5689086914062,543.5938488647731,537.2422625731922,543.1124796030566,10614856
2019-04-22,532.7103881835938,545.9301270258738,530.9023729916132,545.9301270258738,20980420
2019-04-23,527.2158813476562,537.7118166974003,526.3471007946778,534.7884604256,15282400
2019-04-24,535.3050537109375,536.2794867395662,527.6268218353347,528.3194959314001,12354128
2019-04-25,531.4776611328125,539.7781703680324,530.1862134757891,536.9839128597633,18086636
2019-04-26,535.5869140625,536.5379008005227,529.9397531380395,532.0530315219365,11707568
2019-04-30,544.1572875976562,544.7560611128523,534.987998465814,536.5377584667533,12536836
2019-05-02,553.1622314453125,554.0662103557893,544.1690486474902,545.5779005533736,17169300
2019-05-03,556.01513671875,558.3749751395048,553.3265891153252,555.1346042726722,12351520
