Date,Open,High,Low,Close,Volume,daily_return,return_5d,return_20d,ma10,ma20,ma50,ema20,ema50,volatility_20d,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,skew_20d,kurt_20d,spy_return_1d,spy_return_5d,spy_return_20d,spy_rsi,spy_macd,spy_volatility_20d,spy_trend_strength,relative_strength_5d,relative_strength_20d,relative_strength_50d,relative_momentum_score,volume_sma_20,volume_ratio,volume_momentum,volume_trend,abnormal_volume_flag,market_regime
2025-12-02,316.3102616947243,317.948051296999,313.4841146313127,315.38153076171875,35854700,0.0029214936883743547,-0.008694813059217044,0.11310441126354487,307.4872772216797,295.2289245605469,270.0435400390625,297.44080019812947,274.098260449641,0.024604202160320145,65.30103722668883,14.151423868290124,12.6123327711132,295.2289245605469,328.33906142871194,262.11878769238183,0.723862850955119,-0.16757757668091505,0.0018522092741120044,0.01914086627131506,-0.0026487418992486855,48.973080611277325,1.7852752942667394,0.009468797763935482,0.015596781417324072,-0.027835679330532104,0.11575315316279355,0.22855470855061788,0.10549072746095978,45126500.0,0.7945375776982483,-0.5789977349876887,-0.20546242230175174,0.0,1.0
2025-12-03,315.4614340573081,321.1436861691208,313.6738540884245,319.19635009765625,41838300,0.012095886930105992,-0.011779647269116733,0.15165382601277333,311.01748046875,297.3305694580078,271.4010952758789,299.51275733141773,275.86681298485723,0.02376781128551948,70.76189994034567,14.149423866224367,12.919750990135435,297.3305694580078,330.9447065033505,263.7164324126651,0.6561412484387683,-0.06816250392956573,0.0034627677932603795,0.013140417340833155,0.012810240556425878,50.34672291830765,2.386843119818991,0.009078648370209972,0.018485830250606173,-0.024920064609949888,0.13884358545634745,0.2389049159684007,0.11760947893826608,45714495.0,0.9152086225605248,-0.527955447292798,-0.08479137743947517,0.0,1.0
2025-12-04,321.7928484740126,321.92264650582644,314.27306548179905,317.1890869140625,31240900,-0.006288490400907287,-0.007282496230383906,0.11716093610773459,313.4951141357422,298.9938110351562,272.80878295898435,301.19621729166965,277.4872943154143,0.023599384986559408,76.69177956538704,13.82648635860727,13.101098063829804,298.9938110351562,333.103163052535,264.88445901777743,0.8539785479911531,0.2598677051502463,0.0007310561539983773,0.006929665399872054,0.010050443819184851,59.846949099786066,2.870613653385817,0.009054986865697617,0.018523856125686324,-0.01421216163025596,0.10711049228854974,0.2499533369676603,0.11428388920865136,45726025.0,0.6832192389345018,-0.3918856840310355,-0.31678076106549824,0.0,1.0
2025-12-05,319.05652267664885,322.72155681925386,318.73697999805336,320.8341064453125,28851700,0.01149162969858919,0.003404176121518443,0.12825276676000907,316.67279357910155,300.8173324584961,274.31633422851564,303.06649244915945,279.18716930090056,0.023609498706135632,80.05096459919464,13.706676634521443,13.222213777968133,300.8173324584961,335.52765430930253,266.10701060768963,0.7838314000990945,0.16831053553302402,0.0018995368427094927,0.003365588310136003,0.02294458516251563,60.76681372213069,3.3200410670481233,0.00865952748522001,0.019619749600920434,3.858781138244005e-05,0.10530818159749344,0.26508837309587485,0.12347838083491691,45309930.0,0.6367632878708928,0.1088874881815316,-0.36323671212910724,0.0,1.0
2025-12-08,319.82486263347363,320.21460294317257,311.0010871288888,313.49932861328125,33909400,-0.022861590101180496,-0.0030639582357607775,0.12586601106977335,318.0973785400391,302.56971282958983,275.6622103881836,304.0600958933615,280.5327441758959,0.023738841335881163,69.69704414521917,12.871496691619598,13.152070360698426,302.56971282958983,336.04248675897185,269.0969389002078,0.7641141509785452,0.14652956813915732,-0.0030042775146746914,0.004939164575746391,0.018868292188469526,65.04192434088634,3.470921006831418,0.008709825583021814,0.015897590368114844,-0.008003122811507168,0.10699771888130383,0.24036922315209885,0.11312127307396518,45281420.0,0.7488590242973829,-0.1766165650875361,-0.2511409757026171,0.0,1.0
2025-12-09,312.15025542764414,317.7662971049956,311.6805848338384,316.85693359375,30194000,0.010710086670107533,0.004678152295309879,0.09371733153553641,317.9682952880859,303.92723846435547,277.1249710083008,305.2788423410176,281.95722219228236,0.02237586427705267,71.71632118081145,12.338312840874949,12.989318856733732,303.92723846435547,337.40568150456164,270.4487954241493,0.9255345659972064,1.0026810966812645,-0.0008631449669616043,0.0022154436543453393,0.0023477904161075536,70.98709391067898,3.5027723818063805,0.008003395011461486,0.014437026589800067,0.0024627086409645393,0.09136954111942885,0.2709211882498055,0.12158447933673296,45313255.0,0.6663392422371777,-0.157878883382095,-0.3336607577628224,0.0,1.0
2025-12-10,315.6078174223929,321.0839735202244,314.45863248382005,319.9847412109375,33428900,0.009871356077685745,0.0024699252138693506,0.09992598106558725,317.666650390625,305.38073577880857,278.66926177978513,306.67940413815285,283.4484974479159,0.022404747883526737,69.55376554245245,12.029480370683984,12.797351159523783,305.38073577880857,339.0043359602924,271.75713559732475,0.8802634852267471,0.9228422553157225,0.00663226800901473,0.005381004118417687,0.006691162824556507,72.00064109869706,3.847139317562096,0.008122588643802749,0.020516648721218663,-0.0029110789045483365,0.09323481824103075,0.28594760070164815,0.12542378001271018,45992595.0,0.726832221578278,-0.20099765047815044,-0.273167778421722,0.0,1.0
2025-12-11,319.8548173729065,320.8940942947929,308.3829128168011,312.210205078125,42353700,-0.024296583966444296,-0.015696888831760014,0.09042015559944727,316.9360748291016,306.6751953125,280.0221109008789,307.20614708481685,284.5764075510614,0.022895683899335,65.45130684612847,11.03023859716825,12.443928647052678,306.6751953125,339.1841478798655,274.1662427451345,0.8079900628725698,0.7682611368028637,0.002326948130527251,0.0069843114885250746,0.008472568212321008,88.0240077611368,4.200008342624642,0.008134425378165642,0.022262580064962987,-0.02268120032028509,0.08194758738712626,0.2455826771498717,0.10161635473890429,46868785.0,0.9036654139850222,0.35571318367908744,-0.09633458601497777,0.0,1.0
2025-12-12,313.47935032153816,314.6485102459599,305.34506149685063,309.07244873046875,35940200,-0.010050140247244932,-0.036659624019270476,0.11100377608191847,315.86875610351564,308.2192138671875,281.2964263916016,307.3838900986885,285.5370366169205,0.021848842380825205,57.23433034248493,9.871350791356633,11.92941307591347,308.2192138671875,337.8368862280297,278.60154150634526,0.9732356090316513,1.0784791700921856,-0.010752057995096265,-0.005731491891449614,0.014463440790189352,73.15129846839754,3.8408453019990247,0.007575755813051084,0.010895081002206247,-0.030928132127820862,0.09654033529172912,0.2409480160197759,0.10218673972789472,47191095.0,0.7615886005611864,0.24568742916361952,-0.23841139943881362,0.0,1.0
2025-12-15,311.1009991314403,311.2009348824072,304.66552711937686,308.003173828125,29151900,-0.003459625426775692,-0.017531631756494304,0.11581201565707011,315.22279052734376,309.81762237548827,282.55614685058595,307.44286950149194,286.4180616055952,0.021732530094319507,39.863252793683046,8.765597950817494,11.296650050894275,309.81762237548827,335.28114031550786,284.3541044354687,0.9651786929558908,1.1223029236359685,-0.0015107978831542246,-0.004242097572464298,0.013096520079528107,64.84412132722187,3.4339792758094063,0.007590240434398267,0.009023111399734452,-0.013289534184030005,0.102715495577542,0.23985358331055928,0.10975984823469043,47066330.0,0.6193790762950925,-0.1403003297020885,-0.3806209237049075,0.0,1.0
