Date,Open,High,Low,Close,Volume,daily_return,return_5d,return_20d,ma10,ma20,ma50,ema20,ema50,volatility_20d,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,skew_20d,kurt_20d,spy_return_1d,spy_return_5d,spy_return_20d,spy_rsi,spy_macd,spy_volatility_20d,spy_trend_strength,relative_strength_5d,relative_strength_20d,relative_strength_50d,relative_momentum_score,volume_sma_20,volume_ratio,volume_momentum,volume_trend,abnormal_volume_flag,market_regime
2024-07-08,225.13973799267995,225.89322076278884,221.3327197032473,225.8634796142578,59085900,,,,,,,225.8634796142578,225.8634796142578,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09,225.9725055332989,227.42988222637769,224.4259054004998,226.716064453125,48076100,0.003774779527541572,,,,,,225.9446781703404,225.89691431382124,,,0.06801246577856546,0.013602493155713092,,,,,,0.0009723971750748017,0.0,0.0,0.0,0.042077045495034326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10,227.3307526887298,231.07828847688276,227.28117906796425,230.9791412353516,62627700,0.018803593792569684,,,,,,226.42415084319862,226.09621733035183,,,0.46059801600173955,0.10300159772491839,,,,,,0.009895394053725859,0.0,0.0,0.0,0.5031683984182109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,229.40278596334775,230.39419780728423,223.83105624130303,225.6156005859375,64710600,-0.023220887482428676,,,,,,226.34714605679278,226.07736961488462,,,0.335069514758942,0.1494151811317231,,,,,,-0.00862278725723753,0.0,0.0,0.0,0.48150901346684805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,226.9540370030468,230.642090914666,226.71609267309665,228.56011962890625,53046500,0.013051043612771762,,,,,,226.5579054446131,226.17473236053252,,,0.4677929258766653,0.21309073008071155,,,,,,0.006307739308701876,0.0,0.0,0.0,0.7325870056947679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,234.44910163171727,235.1926606193721,231.0882156126273,232.386962890625,62631300,0.01674326767037071,0.028882417323545795,,,,,227.1130537728047,226.41834924406555,,,0.8717227768224802,0.34481713942906533,,,,,,0.002750064461609192,0.011255592943425485,0.0,0.0,1.0409606430591793,0.0,0.0,0.01762682438012031,0.0,0.0,0.0,0.0,0.0,0.06000416342985382,0.0,0.0,0.0
2024-07-16,232.98180687397965,234.24090427881208,230.33473879844303,232.8033599853516,43234300,0.001791826398293228,0.026849864154576464,,,,,227.65498769780916,226.6687418221552,,,1.2114747328200792,0.5181486581072681,,,,,,0.005930003592828914,0.016264129873829303,0.0,0.0,1.5301892184683084,0.0,0.0,0.010585734280747161,0.0,0.0,0.0,0.0,0.0,-0.10071116417513071,0.0,0.0,0.0
2024-07-17,227.47944931340317,229.4721968430624,224.6935843942369,226.9143524169922,57345900,-0.02529605916654276,-0.01759807745677633,,,,,227.58445100439803,226.67837361018803,,,0.9940778013500164,0.6133344867558177,,,,,,-0.014021017533931812,-0.007803106549809868,0.0,0.0,1.2788728394740474,0.0,0.0,-0.00979497090696646,0.0,0.0,0.0,0.0,0.0,-0.08433648369651126,0.0,0.0,0.0
2024-07-18,228.30236502251043,228.46099458072425,220.36115997030524,222.25474548339844,66034600,-0.020534650558511003,-0.014896377262080818,,,,,227.07686000239806,226.50489799737275,,,0.44071751217538235,0.5788110918397307,,,,,,-0.00768475421990622,-0.0068642979372749435,0.0,0.0,0.7338738814876251,0.0,0.0,-0.008032079324805874,0.0,0.0,0.0,0.0,0.0,0.020460326438017873,0.0,0.0,0.0
2024-07-19,222.8892510128404,224.85224251867805,221.36246807560823,222.3836212158203,49151500,0.0005798559312719664,-0.027023517589657375,,227.44774475097657,,,226.62988487986684,226.34327930005696,,,0.012431389486152966,0.4655351513690152,,,,,,-0.006640866386550592,-0.019643413217380168,0.0,0.0,0.012513026376382186,0.0,0.0,-0.0073801043722772075,0.0,0.0,0.0,0.0,0.0,-0.07342614498600286,0.0,0.0,0.0
